text_id,speaker_id,gender,topics,conv_id,turn,text,length,age_cat,clean_text,label,trigram_pred
37778,S0523,M,"['visit to china', 'people canoeing on the river exe', 'politics in china', 'and population concerns in england', 'losing our national identity.']",SLMB,35,"an awful lot of money and erm <pause dur=""short"" /> erm and and it does depend on the erm <pause dur=""short"" /> the on the Antiques Roadshow they were saying it depends on what you know like all antiques it depends what is erm popular at any one time so the erm the Tang dynasty was the er the the emperor then he really encouraged arts and culture and there was a period of er er prolonged erm <vocal desc=""misc"" /> stability in the country and that gave rise to lots of erm arts and crafts which have erm we went into a couple of really really top notch er museums where the er and art galleries where they've got all these a lot of these artefacts going back to <vocal desc=""misc"" /> er six thousand years BC it's an absolutely",131,50_plus,awful lot money erm pause dur short erm depend erm pause dur short antiques roadshow saying depends know like antiques depends erm popular one time erm tang dynasty er emperor really encouraged arts culture period er er prolonged erm vocal desc misc stability country gave rise lots erm arts crafts erm went couple really really top notch er museums er art galleries got lot artefacts going back vocal desc misc er six thousand years bc absolutely,1,1
9341,S0508,F,"['childhood', 'life issues', 'family history', 'burns and the treatment given.']",S6J8,29,"but erm <pause dur=""short"" /> they they were many and some were successful and some were not and <pause dur=""short"" /> redheads have very thin skin so she wasn't designed <pause dur=""short"" /> for grafting really anyway and erm <pause dur=""short"" /> it took a <trunc>l</trunc> it was she had her last <pause dur=""short"" /> operation <pause dur=""short"" /> in the early nineteen fifties so it was a long long slow business <pause dur=""short"" /> but for <anon nameType=""f"" type=""name"" /> and me it was pretty miserable have we done enough do you think?",71,50_plus,erm pause dur short many successful pause dur short redheads thin skin designed pause dur short grafting really anyway erm pause dur short took trunc l trunc last pause dur short operation pause dur short early nineteen fifties long long slow business pause dur short anon nametype f type name pretty miserable done enough think,1,1
52378,S0680,F,"['local authority trees outside anon’s house', 'leeds triathlon and disruption on 12 june', 'about selling things to a shop in harehills', 'leeds', 'other shops in leeds', 'bicycle', 'bags for life carrier bags local authority recycling and bin issues']",SRWD,463,erm so there is that and also the fact like today I put it out yesterday afternoon erm late sort of it was out late afternoon ready for the and it's a wide pavement so it's not actually blocking anybody's way,44,50_plus,erm also fact like today put yesterday afternoon erm late sort late afternoon ready wide pavement actually blocking anybody way,1,1
65697,S0058,F,"['film', 'literature', 'food']",SZPS,16,"suffering <pause dur=""short"" /> exactly <pause dur=""short"" /> yeah",3,19_29,suffering pause dur short exactly pause dur short yeah,0,0
47602,S0650,M,"['birth of grandchild. being born abroad. what things are like in france: property', 'enterprise', 'land', 'anarchists and bureaucrats', 'french visitors to london. chichester cathedral spire collapsing. architect called porden. open day and photo exhibition. art competition. argument about bollards. local housing management: failings of new landlord. book being written by speaker no 2. british library. philip of spain and mary tudor: experience of visiting spanish archives. austrian battleship disaster. historians. ']",SQ37,644,two two or three down that way erm fortunately er the the freeholder erm er noticed the work was being done when she was not aware it was about to be done and she she'd found that the guy who was doing the work had muddled up the numbers,50,50_plus,two two three way erm fortunately er freeholder erm er noticed work done aware done found guy work muddled numbers,1,1
22087,S0486,F,"['military experience', 'career', 'meeting his wife', 'places in taunton.']",SDEX,143,yes absolutely,2,50_plus,yes absolutely,1,1
10957,S0265,M,"['work', 'new technology']",S7QY,114,mm <trunc>probab</trunc> possibly cos I think it must be difficult to speak and think about what you're saying and and and and hold it steady at the same time,29,50_plus,mm trunc probab trunc possibly cos think must difficult speak think saying hold steady time,1,1
35260,S0015,F,"['buses', ""day's activities"", 'pension', 'sleep']",SKNF,376,"<vocal desc=""laugh"" /> you what?",3,50_plus,vocal desc laugh,1,0
46308,S0524,M,"['career details as a producer for the bbc', 'natural history', 'looking at photography', 'talking about how perception is different in each individual. comparing experiences.']",SPY2,716,"so what is the point other than the sheer enjoyment of doing so erm going to huge lengths to try and take a picture that isn't as good <vocal desc=""laugh"" />",29,50_plus,point sheer enjoyment erm going huge lengths try take picture good vocal desc laugh,1,1
60671,S0355,M,"['news items', 'food', 'drinking']",SXJW,84,"right <pause dur=""long"" /> mm <pause dur=""long"" /> <vocal desc=""cough"" /> ah",3,50_plus,right pause dur long mm pause dur long vocal desc cough ah,1,1
49196,S0281,M,"['scottish referendum', 'job interview', 'colleague', 'my daughter', 'present personal situation.']",SQWW,219,"like in Shanghai you you have to go actually go there so that's why he works there so what examiners do is that you only get about <pause dur=""short"" /> a a dozen interviews <pause dur=""short"" /> er and then they do mark er mark the writing scripts",43,50_plus,like shanghai go actually go works examiners get pause dur short dozen interviews pause dur short er mark er mark writing scripts,1,0
33884,S0530,F,"['questioning what do isis stand for', 'politics', 'the paris attacks', 'university stresses', 'the mental health stigma', 'films', 'university societies', '']",SJV7,319,and it's like like someone I know was like they were in inpatient for like three years like nonstop,20,19_29,like like someone know like inpatient like three years like nonstop,0,0
13958,S0326,M,"['computers', 'internet', 'university', 'exams', 'japan', 'tokyo', 'travel plans', 'plans for the future', 'restaurants']",S9E6,160,do you have exams again?,6,19_29,exams,0,0
50277,S0389,F,"['birdsong identification', 'alarm clocks', 'feeding birds', 'the dentist', 'nosebleeds', 'feeding birds', 'gardening', 'elderly women', 'throat cancer', 'mutual friends']",SRBZ,508,"<vocal desc=""cough"" />",0,50_plus,vocal desc cough,1,1
33011,S0192,M,"['excellent tv programmes', 'horrible documentaries', 'animal harm', 'organic farming', 'politics', 'books', 'instruments', 'food', 'recording', 'jobs', 'travelling', 'spice', 'friends', 'you tube videos', 'brighton & hove ']",SJ88,604,erm,1,19_29,erm,0,1
63768,S0646,F,['having and being treated for cancer. knowledge and terminology. attitudes of younger women to sex. talking to and being examined by doctors. symptoms. screening and testing. personal experiences. types of cancer. assisted fertility treatments. process of investigation at hospital. being given the news. men’s experience. being a woman after surgery. marital relations afterwards. 1970s feminist messages. need for radical surgery.'],SYX3,70,you know that's what they're trained to do and,11,50_plus,know trained,1,1
3839,S0254,F,"['packing for a holiday', 'clothes', 'energy bills', 'eating', 'muse', 'football', 'e-cigarettes', 'plans for a weekend', 'holiday money', 'taxis', 'a friend’s stag party', 'airports', 'reading', 'a friend visiting germany', 'plans for christmas', 'the scottish referendum for independence', 'royal family', 'increasing cost rail travel', 'a friend’s cat']",S3DA,736,just draw out,3,19_29,draw,0,0
26588,S0679,F,"['making a shopping list', 'ages on birthday cards', 'buying calendar fobs', 'art and craft at school', 'other things from primary school', 'hockey boots', 'subjects for study at university – sound recording', 'wider take on social history', 'changes in computers and computing', 'passing computers to computing museum', 'volunteering at computing museum']",SEVC,156,"anyway I was telling you about <anon nameType=""f"" type=""name"" /> <anon nameType=""f"" type=""name"" />",8,50_plus,anyway telling anon nametype f type name anon nametype f type name,1,1
42796,S0282,F,"['advice about renovation projects for historic buildings', 'bidding for funds', 'workable business plans']",SNXL,203,"I think what we've done this time as well <pause dur=""short"" /> was <pause dur=""short"" /> we looked at the status of their <unclear /> vacated and thought these are derelict and nobody's gonna want them <pause dur=""short"" /> but how on earth can we do the math? so we went in very defensively said oh <pause dur=""short"" /> did pretty crap but <pause dur=""short"" /> you know whatever and then we discovered that actually most businesses <pause dur=""short"" /> fully recognise when they come in for a property",74,50_plus,think done time well pause dur short pause dur short looked status unclear vacated thought derelict nobody gonna want pause dur short earth math went defensively said oh pause dur short pretty crap pause dur short know whatever discovered actually businesses pause dur short fully recognise come property,1,1
64116,S0646,F,['having and being treated for cancer. knowledge and terminology. attitudes of younger women to sex. talking to and being examined by doctors. symptoms. screening and testing. personal experiences. types of cancer. assisted fertility treatments. process of investigation at hospital. being given the news. men’s experience. being a woman after surgery. marital relations afterwards. 1970s feminist messages. need for radical surgery.'],SYX3,418,endometrial,1,50_plus,endometrial,1,1
3304,S0198,F,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,1780,yeah,1,19_29,yeah,0,0
48316,S0486,F,['successful career inventing and marketing printing systems.  working in germany at exhibitions.'],SQ63,169,"do you? <vocal desc=""laugh"" />",3,50_plus,vocal desc laugh,1,0
28266,S0237,F,"['the weekend', 'work', 'chichester', 'family', 'british national corpus', 'linguistics', 'pay day', 'colleagues', 'photos', 'names', 'hometowns', 'personal information', 'divorce', 'musicals', 'theatre', 'university', 'malaysian dialect', 'time off', 'judge judy', 'grades', 'creative writing', 'undergraduate degrees', 'novel writing', 'grammar', 'referencing', 'fireworks', 'money & budgets', 'supervisor position', 'coffee', 'schedules', 'greece', 'friends & family', 'tefl', 'tuitions fees', 'student loans', ""master's degrees"", 'boyfriends', 'relationships', 'proposal', 'marriage', 'siblings', 'passives', 'hair', 'cheating ']",SFNQ,1020,that's really good <unclear>though</unclear>,4,19_29,really good unclear though unclear,0,0
25792,S0539,F,"['future plans', 'relationships', 'trip to edinburgh/london', 'flooding in the lakes', 'christmas', 'present buying', 'family. ']",SEM7,482,yeah yeah it's just so busy everywhere you go isn't it? and then on the Sunday,19,19_29,yeah yeah busy everywhere go sunday,0,1
9289,S0084,F,"['men', 'health', 'food ']",S6J2,897,"erm <pause dur=""short"" /> <unclear /> I don't know if they do <pause dur=""short"" /> <unclear />",10,19_29,erm pause dur short unclear know pause dur short unclear,0,0
17984,S0228,M,"['tv shows', 'roman history', 'food', 'spartacus', 'early deaths', 'musicians', 'teas', 'mortar and pestles', 'clothes', 'souvenirs', 'herbs & spices', 'nuts', 'chickpeas', 'bread', 'china', 'malarials', 'sea lice']",SAHB,760,"<vocal desc=""laugh"" />",0,19_29,vocal desc laugh,0,0
46418,S0524,M,"['career details as a producer for the bbc', 'natural history', 'looking at photography', 'talking about how perception is different in each individual. comparing experiences.']",SPY2,826,yeah,1,50_plus,yeah,1,0
64130,S0646,F,['having and being treated for cancer. knowledge and terminology. attitudes of younger women to sex. talking to and being examined by doctors. symptoms. screening and testing. personal experiences. types of cancer. assisted fertility treatments. process of investigation at hospital. being given the news. men’s experience. being a woman after surgery. marital relations afterwards. 1970s feminist messages. need for radical surgery.'],SYX3,432,yeah,1,50_plus,yeah,1,0
