speaker_id,conv_id,turn,text,length,label
S0362,S2C9,374,and like he can hear everyone shouting at him he's just like,13,19_29
S0336,S2C9,375,yeah,1,19_29
S0362,S2C9,376,and you know you can imagine the atmosphere and,9,19_29
S0336,S2C9,377,and watching him with his like the whole the his whole performance is like how he can play with the pedal and like all that kind of stuff like it's not really like to me,36,19_29
S0362,S2C9,378,the stadium,2,19_29
S0336,S2C9,379,it's not a stadium thing no,7,19_29
S0362,S2C9,380,but it I don't think he likes it either,10,19_29
S0336,S2C9,381,no,1,19_29
S0362,S2C9,382,but it it but he,5,19_29
S0336,S2C9,383,he needs,2,19_29
S0362,S2C9,384,has to because,3,19_29
S0336,S2C9,385,yeah,1,19_29
S0362,S2C9,386,if it like the the amount for him is so big,11,19_29
S0336,S2C9,387,yeah,1,19_29
S0362,S2C9,388,and so great that he's almost like literally throwing money away if he,14,19_29
S0336,S2C9,389,yeah,1,19_29
S0362,S2C9,390,<trunc>cou</trunc> can you imagine,3,19_29
S0336,S2C9,391,doesn't do it,4,19_29
S0362,S2C9,392,how much how much he'd have to give for everyone,11,19_29
S0336,S2C9,393,exactly,1,19_29
S0362,S2C9,394,to see him? he'd be stupid going to Rock City,12,19_29
S0336,S2C9,395,yeah,1,19_29
S0362,S2C9,396,"like <vocal desc=""laugh"" />",1,19_29
S0336,S2C9,397,exactly,1,19_29
S0362,S2C9,398,he'd sell out five minutes you're thinking well I need to play somewhere bigger,16,19_29
S0336,S2C9,399,yeah,1,19_29
S0362,S2C9,400,and he's literally a stadium isn't he? so,11,19_29
S0336,S2C9,401,"I know he's huge now <pause dur=""short"" /> but erm",8,19_29
S0362,S2C9,402,"so like I'm all about <trunc>litt</trunc> erm like as I said to <anon nameType=""f"" type=""name"" /> <pause dur=""short"" /> before those sort of gigs you have to pay <pause dur=""short"" /> the initial",24,19_29
S0336,S2C9,403,yeah,1,19_29
S0362,S2C9,404,price to actually get cos you like support bands are the ones,12,19_29
S0336,S2C9,405,yeah,1,19_29
S0362,S2C9,406,"you that you like so you pay big to see someone big and like like right <pause dur=""short"" /> support band",18,19_29
S0336,S2C9,407,yeah,1,19_29
S0362,S2C9,408,like the first one on are they any good? like sweetness like,13,19_29
S0336,S2C9,409,yeah,1,19_29
S0362,S2C9,410,crack on,2,19_29
S0336,S2C9,411,that's where you need to yeah,7,19_29
S0362,S2C9,412,"like I saw Scroobius Pip erm <pause dur=""short"" /> support er Mark Ronson when I was like eighteen",15,19_29
S0336,S2C9,413,yeah,1,19_29
S0362,S2C9,414,"and then he <pause dur=""short"" /> went on to have like a few tracks",11,19_29
S0336,S2C9,415,yeah,1,19_29
S0362,S2C9,416,little things like that oh I mean I didn't really like like him but,15,19_29
S0336,S2C9,417,"but it's yeah but it's worth keeping your eye out with that kind of thing though but yeah we haven't we were so like unimpressed with Bestival like I'm I'm really like not that fussed about doing a festival this year <pause dur=""short"" /> when I saw those tickets I was like they're they're pretty spot on",61,19_29
S0362,S2C9,418,it's the longest day though,6,19_29
S0336,S2C9,419,"yeah I imagine like when I booked <pause dur=""short"" /> booked them today I couldn't really decide whether I was gonna bother trying to like find a hotel for us or whether we would just come straight back but I might just do it as a day cos I don't really wanna have to take more time off work like",61,19_29
S0362,S2C9,420,but you is it is it a weekend?,9,19_29
S0336,S2C9,421,it's a Sunday,4,19_29
S0362,S2C9,422,oh is it?,4,19_29
S0336,S2C9,423,"mm <pause dur=""short"" /> so like",3,19_29
S0362,S2C9,424,"you might wanna take like well <pause dur=""short"" /> you don't know yet do you? you don't have flexible things in the week",24,19_29
S0336,S2C9,425,no exactly but erm cos like part of me is a bit like oh you know if we stayed on the Sunday night we could just explore London the next day,31,19_29
S0362,S2C9,426,"we <trunc>s</trunc> I it was quality but <pause dur=""short"" /> you know when you just",11,19_29
S0336,S2C9,427,a long day,3,19_29
S0362,S2C9,428,feel like,2,19_29
S0336,S2C9,429,yeah,1,19_29
S0362,S2C9,430,<trunc>li</trunc> dirty?,2,19_29
S0336,S2C9,431,yeah,1,19_29
S0362,S2C9,432,"basically <trunc>wh</trunc> er if you went to that gig you'd go home <pause dur=""short"" /> and just crash",15,19_29
S0336,S2C9,433,yeah,1,19_29
S0362,S2C9,434,whereas like we went home like we got a <trunc>gi</trunc> we had like we were on the train back,18,19_29
S0336,S2C9,435,yeah,1,19_29
S0362,S2C9,436,got up the next day we were like oh we're home Friday crack on,15,19_29
S0336,S2C9,437,yeah,1,19_29
S0362,S2C9,438,"it was definitely the best thing to do coming home <pause dur=""short"" /> but but I was knackered cos obviously we got the <trunc>f</trunc> like one of the first trains in the morning",29,19_29
S0336,S2C9,439,yeah and like the last train back,7,19_29
S0362,S2C9,440,and literally the last train back,6,19_29
S0336,S2C9,441,yeah,1,19_29
S0362,S2C9,442,"and <trunc>som</trunc> erm <pause dur=""short"" /> who was playing? somebody big was playing in er Hyde Park that day so it was like the train was absolutely rammed",25,19_29
S0336,S2C9,443,rammed yeah,2,19_29
S0362,S2C9,444,who's erm Fearne Cotton's the fella's then?,11,19_29
S0336,S2C9,445,Ronnie Wood,2,19_29
S0362,S2C9,446,yeah what's his band?,6,19_29
S0336,S2C9,447,er The Stone? no,5,19_29
S0362,S2C9,448,"yeah <pause dur=""short"" /> the Rolling Stones",4,19_29
S0336,S2C9,449,<trunc>sto</trunc> yeah,1,19_29
S0362,S2C9,450,that's it they were playing in Hyde Park so like,11,19_29
S0336,S2C9,451,oh Christ,2,19_29
S0362,S2C9,452,you can imagine the state of the train?,9,19_29
S0336,S2C9,453,yeah,1,19_29
S0362,S2C9,454,"<vocal desc=""laugh"" /> I think I was asleep right next to the door <vocal desc=""laugh"" /> I was just knackered",14,19_29
S0336,S2C9,455,"but yeah erm <pause dur=""short"" /> we don't have like holiday plans per se <pause dur=""short"" /> I think <pause dur=""short"" /> we're umming and ahhing about whether to go to Cornwall for like a few days at some point erm my mum bought us like erm <pause dur=""short"" /> one of those like activity for two voucher type things and <anon nameType=""m"" type=""name"" /> really wants to go and do the Eden Project",61,19_29
S0362,S2C9,456,yeah,1,19_29
S0336,S2C9,457,so we thought about maybe heading there over the summer but like it's probably like,16,19_29
S0362,S2C9,458,that's pretty old school,5,19_29
S0336,S2C9,459,if I know,3,19_29
S0362,S2C9,460,<trunc>for</trunc> forgot about that,3,19_29
S0336,S2C9,461,"exactly but if you're going to like if you're going to the UK you kind of need to go like June like July or August September cos you want it you want to take a stab at it being warm don't you? erm <pause dur=""short"" /> so like I",50,19_29
S0362,S2C9,462,and you almost have to <unclear>travel</unclear> a little bit,8,19_29
S0336,S2C9,463,exactly,1,19_29
S0362,S2C9,464,things to do <trunc>w</trunc> that but seems a bit daft cos you don't,13,19_29
S0336,S2C9,465,no,1,19_29
S0362,S2C9,466,but you're like it's nice to,8,19_29
S0336,S2C9,467,"and it's sort of but the thing is it's such a big journey down there for like we've ummed and ahhed about it but we can't really pinpoint like whether we'd go <pause dur=""short"" /> erm but we're not gonna go abroad this year I don't think",52,19_29
S0362,S2C9,468,"trouble is <pause dur=""short"" /> when you do all the like all do all the maths and blah-blah-blah you can literally get abroad",20,19_29
S0336,S2C9,469,for the same price,4,19_29
S0362,S2C9,470,for a week for the same price,7,19_29
S0336,S2C9,471,"yeah like we for five nights like when I first had a look for five nights like self-catered in <pause dur=""short"" /> in <pause dur=""short"" /> cornwall it was coming up at like five six hundred pounds which er which is how much we paid to go abroad last year",44,19_29
S0362,S2C9,472,it what five or six hundred pound for the couple?,11,19_29
S0336,S2C9,473,"we yeah it's <trunc>fi</trunc> so yeah so we paid we paid <pause dur=""short"" /> five hundred and something pound each to go on that Neilson holiday last June and this Cornwall place was like five hundred pounds for like self-catered accommodation but then obviously you'd have food and all your activities on top of that whereas like we we were",58,19_29
S0362,S2C9,474,all inclusive,2,19_29
S0336,S2C9,475,all inclusive,2,19_29
S0362,S2C9,476,"so <trunc>yo</trunc> that's the thing like you add it up and I took <anon nameType=""f"" type=""name"" /> away <pause dur=""short"" /> we went when when where did we go? to Marbella <pause dur=""short"" /> or just outside and I literally must have got we must have gone <vocal desc=""misc"" /> for no more than <trunc>fi</trunc> four hundred quid",46,19_29
S0336,S2C9,477,yeah,1,19_29
S0362,S2C9,478,five hundred quid,3,19_29
S0336,S2C9,479,you can,2,19_29
S0362,S2C9,480,all in like,3,19_29
S0336,S2C9,481,yeah,1,19_29
S0362,S2C9,482,er we were at a self-catering as well so like I found hotels,13,19_29
S0336,S2C9,483,yeah,1,19_29
S0362,S2C9,484,hire car,2,19_29
S0336,S2C9,485,yeah,1,19_29
S0362,S2C9,486,"so then you're like well I might as well <pause dur=""short"" /> go abroad",12,19_29
S0336,S2C9,487,"yeah <pause dur=""short"" /> and that's the annoying thing like we we thought we were gonna stay in the UK and <trunc>s</trunc> <trunc>t</trunc> to save money as in like there's loads of other things we could do with that money like at some point we're gonna probably wanna do a big trip to America so like you know in the back of my head I'm thinking like over the next couple of years we're gonna have to start saving some money somewhere erm but like you said like you end up spending just as much staying here in the UK as you do like going abroad somewhere",111,19_29
S0362,S2C9,488,cos you'll have you'll have dinner you're like,11,19_29
S0336,S2C9,489,"we're going to erm we're going to Copenhagen in a couple of <pause dur=""short"" /> at the end of April",19,19_29
S0362,S2C9,490,yeah?,2,19_29
S0336,S2C9,491,"with some of his mates and it's literally cost us like forty quid for the flights and like eighty quid each for the accommodation three nights three days <pause dur=""short"" /> copenhagen cos you can",33,19_29
S0362,S2C9,492,and why wouldn't you?,6,19_29
S0336,S2C9,493,exactly,1,19_29
S0362,S2C9,494,that'll be class,4,19_29
S0336,S2C9,495,so I don't know <trunc>wheth</trunc> I think,7,19_29
S0362,S2C9,496,and like used to do that Amsterdam,7,19_29
S0336,S2C9,497,yeah,1,19_29
S0362,S2C9,498,almost you you can do it even if you're <unclear />,11,19_29
S0336,S2C9,499,I think we're gonna do a few more trips like that hopefully this year like do like long weekends because they just seem to be like you can do it's a long enough time away to feel like you're doing something but,46,19_29
S0362,S2C9,500,yeah and and you only have to have two days off work,12,19_29
S0336,S2C9,501,exactly,1,19_29
S0362,S2C9,502,and,1,19_29
S0336,S2C9,503,cos the thing is with the like it sounds really depressing but when you take like a whole week off to go abroad like you are knackered when you get back because like you've taken five days off work but you've been away for seven,47,19_29
S0362,S2C9,504,and you've probably just got back,7,19_29
S0336,S2C9,505,yeah,1,19_29
S0362,S2C9,506,"so like <vocal desc=""laugh"" /> you're knackered",5,19_29
S0336,S2C9,507,yeah you've literally just got back and then you've got to go straight back to work,18,19_29
S0362,S2C9,508,yeah,1,19_29
S0336,S2C9,509,it's like oh okay,5,19_29
S0362,S2C9,510,yeah I know you almost need a few more days to,11,19_29
S0336,S2C9,511,exactly,1,19_29
S0362,S2C9,512,to recover,2,19_29
S0336,S2C9,513,so no I don't know what our holiday plans are,11,19_29
S0362,S2C9,514,we I'm going to Budapest on the stag do I'll let you know what that's like because that's supposed to be like really nice,28,19_29
S0336,S2C9,515,yeah,1,19_29
S0362,S2C9,516,and like I don't know how much of it I'll see,13,19_29
S0336,S2C9,517,"<vocal desc=""laugh"" />",0,19_29
S0362,S2C9,518,"I'll be able to tell you what the bars are like <vocal desc=""laugh"" />",12,19_29
S0336,S2C9,519,when when do you go there?,7,19_29
S0362,S2C9,520,same time so probably the same weekend as you're going,11,19_29
S0336,S2C9,521,oh really? end of April,6,19_29
S0362,S2C9,522,end of April but is it the <trunc>twe</trunc>,7,19_29
S0336,S2C9,523,twenty-third?,2,19_29
S0362,S2C9,524,twenty-fourth? yeah,3,19_29
S0336,S2C9,525,yeah,1,19_29
S0362,S2C9,526,twenty-fourth twenty-<trunc>thir</trunc>,2,19_29
S0336,S2C9,527,twenty-third to the twenty-seventh,4,19_29
S0362,S2C9,528,yeah I've obviously told you did I tell you about those flights that we got?,17,19_29
S0336,S2C9,529,no,1,19_29
S0362,S2C9,530,"so <vocal desc=""laugh"" /> we're going there's thirty of us going which is outrageous",13,19_29
S0336,S2C9,531,yeah,1,19_29
S0362,S2C9,532,"and er this lad from uni he lives in <anon type=""place"" /> we're all er so <trunc>ha</trunc> some of us are south",20,19_29
S0336,S2C9,533,yeah,1,19_29
S0362,S2C9,534,and but most of his mates are so we were like right we'll sort our own flights out,19,19_29
S0336,S2C9,535,yeah,1,19_29
S0362,S2C9,536,fine so they they were coming out with flights that were like that just sounds ridiculously expensive like,18,19_29
S0336,S2C9,537,yeah,1,19_29
S0362,S2C9,538,none of that so like sweet so we're going Friday Saturday and come back Sunday bit like so,19,19_29
S0336,S2C9,539,yeah,1,19_29
S0362,S2C9,540,"flight's Friday morning <pause dur=""short"" /> so anyway started looking and we were like shit like we've left this too late <vocal desc=""laugh"" /> we must have booked it in in January",28,19_29
S0336,S2C9,541,yeah,1,19_29
S0362,S2C9,542,"no yeah January shit we've left this way too late lads like <pause dur=""short"" /> so it was gonna cost us like a hundred and sixty a hundred and eighty quid",30,19_29
S0336,S2C9,543,for a flight?,4,19_29
S0362,S2C9,544,"for a flight <pause dur=""short"" /> for like and we're only",9,19_29
S0336,S2C9,545,oh god yeah,3,19_29
